Is an Opportunity Zone,Census Tract FIPS code,County,State,Year,Inclusive Growth Score,Growth,Inclusion,Place,Place Growth,Place Inclusion,Net Occupancy Score,"Net Occupancy Tract, %",Residential Real Estate Value Score,"Residential Real Estate Value Tract, %",Acres of Park Land Score,"Acres of Park Land Tract, %",Affordable Housing Score,"Affordable Housing Tract, %",Internet Access Score,"Internet Access Tract, %",Travel Time to Work Score,"Travel Time to Work Tract, %",Economy,Economy Growth,Economy Inclusion,New Businesses Score,"New Businesses Tract, %",Spend Growth Score,"Spend Growth Tract, %",Small Business Loans Score,"Small Business Loans Tract, %",Minority/Women Owned Businesses Score,"Minority/Women Owned Businesses Tract, %",Labor Market Engagement Index Score,Labor Market Engagement Index Tract,Commercial Diversity Score,"Commercial Diversity Tract, %",Community,Community Growth,Community Inclusion,Personal Income Score,"Personal Income Tract, %",Spending per Capita Score,"Spending per Capita Tract, %",Female Above Poverty Score,"Female Above Poverty Tract, %",Gini Coefficient Score,Gini Coefficient Tract,Early Education Enrollment Score,"Early Education Enrollment Tract, %",Health Insurance Coverage Score,"Health Insurance Coverage Tract, %"
,13121008800,Fulton County,Georgia,2024,56.0,48,63,50.0,34.0,65,26.0,-47.5,41.0,26.2,43,3.3,95.0,85.9,68.0,94.6,55.0,58.7,60.0,48,71.0,48.0,-9.8,58.0,,39.0,-41.3,25.0,2.2,98.0,98.0,91.0,3.5,57.0,61.0,53.0,93.0,46.8,29.0,,80.0,94.8,44.0,42.4,,,36.0,93.2
,13089022700,DeKalb County,Georgia,2020,58.0,57,59,71.0,85.0,57,80.0,13.7,90.0,102.3,56,4.9,70.0,77.3,55.0,86.3,48.0,55.0,46.0,35,58.0,52.0,4.6,20.0,,34.0,-7.8,34.0,2.6,92.0,95.0,47.0,20.0,57.0,51.0,63.0,56.0,11.1,46.0,,47.0,86.7,43.0,42.8,93.0,52.6,68.0,96.1
,13089022700,DeKalb County,Georgia,2021,64.0,70,59,71.0,84.0,58,80.0,13.1,89.0,109.6,56,4.9,48.0,72.9,75.0,94.1,55.0,57.6,60.0,69,52.0,62.0,7.0,67.0,,78.0,30.5,17.0,2.5,91.0,94.0,49.0,20.4,62.0,57.0,66.0,70.0,18.8,44.0,,52.0,89.4,62.0,39.3,86.0,49.7,62.0,96.3
,13089022700,DeKalb County,Georgia,2022,61.0,61,61,70.0,80.0,60,75.0,9.1,85.0,89.0,56,4.9,44.0,71.3,82.0,96.0,59.0,59.9,48.0,42,54.0,29.0,-33.6,35.0,,61.0,22.7,17.0,2.5,94.0,96.0,50.0,21.1,65.0,60.0,70.0,77.0,23.8,44.0,,53.0,89.5,64.0,39.1,84.0,47.9,77.0,97.6
,13089022700,DeKalb County,Georgia,2023,58.0,56,61,66.0,71.0,60,63.0,3.5,79.0,89.0,56,4.9,46.0,71.0,82.0,96.6,54.0,58.3,48.0,43,54.0,59.0,29.6,33.0,,38.0,-25.9,17.0,1.9,94.0,96.0,52.0,21.1,62.0,53.0,70.0,78.0,27.7,28.0,,64.0,91.8,66.0,39.0,73.0,40.2,78.0,97.8
,13089022700,DeKalb County,Georgia,2024,59.0,57,61,66.0,71.0,60,63.0,3.5,79.0,89.0,56,4.9,46.0,71.0,82.0,96.6,54.0,58.3,47.0,40,54.0,48.0,-8.6,34.0,,38.0,-25.9,23.0,2.1,94.0,96.0,44.0,1.1,66.0,61.0,70.0,78.0,27.7,44.0,,64.0,91.8,66.0,39.0,73.0,40.2,78.0,97.8
,13121008301,Fulton County,Georgia,2020,34.0,44,23,41.0,56.0,26,60.0,8.9,53.0,52.9,37,2.7,43.0,71.0,2.0,47.0,22.0,44.1,37.0,68,6.0,67.0,47.8,,,69.0,130.0,,,4.0,4.0,9.0,10.4,22.0,7.0,38.0,7.0,-10.4,,,18.0,72.0,35.0,44.1,99.0,83.3,1.0,76.5
,13121008301,Fulton County,Georgia,2021,28.0,38,17,38.0,60.0,15,52.0,4.6,67.0,166.4,37,2.7,9.0,58.8,1.0,50.2,13.0,37.7,27.0,48,6.0,63.0,23.5,,,32.0,4.3,,,1.0,1.0,11.0,11.5,18.0,7.0,29.0,7.0,-10.1,,,8.0,64.6,75.0,37.2,,,3.0,80.7
,13121008301,Fulton County,Georgia,2022,26.0,37,16,40.0,64.0,16,60.0,8.9,68.0,254.0,37,2.7,6.0,55.8,1.0,56.2,20.0,42.9,25.0,40,10.0,13.0,-28.6,,,68.0,145.8,,,2.0,2.0,18.0,14.2,14.0,8.0,21.0,8.0,-7.7,,,2.0,50.1,57.0,40.2,,,4.0,81.2
,13121008301,Fulton County,Georgia,2023,29.0,38,20,44.0,67.0,20,66.0,17.8,68.0,348.2,37,2.7,4.0,52.3,3.0,68.5,34.0,50.3,22.0,36,9.0,38.0,30.0,,,33.0,-10.2,,,2.0,2.0,16.0,13.4,22.0,12.0,32.0,12.0,-0.1,,,2.0,50.6,77.0,37.1,42.0,24.4,5.0,82.1
,13121008301,Fulton County,Georgia,2024,30.0,37,22,44.0,67.0,20,66.0,17.8,68.0,348.2,37,2.7,4.0,52.3,3.0,68.5,34.0,50.3,22.0,32,13.0,30.0,-7.7,,,33.0,-10.2,,,2.0,2.0,24.0,0.7,22.0,12.0,32.0,12.0,-0.1,,,2.0,50.6,77.0,37.1,42.0,24.4,5.0,82.1
,13121001202,Fulton County,Georgia,2020,68.0,63,72,76.0,82.0,70,79.0,20.9,86.0,114.9,59,5.4,76.0,78.7,56.0,86.6,87.0,72.7,71.0,65,77.0,74.0,11.7,33.0,,88.0,30.2,35.0,2.7,100.0,100.0,97.0,37.3,56.0,43.0,70.0,56.0,8.8,30.0,,70.0,92.3,47.0,42.2,81.0,39.6,82.0,97.4
,13121001202,Fulton County,Georgia,2021,63.0,58,68,54.0,43.0,64,48.0,-0.1,38.0,1.5,59,5.4,60.0,75.9,52.0,89.7,87.0,73.1,76.0,75,78.0,70.0,7.0,89.0,,66.0,7.8,38.0,4.0,99.0,99.0,97.0,37.3,59.0,56.0,62.0,47.0,6.2,66.0,,59.0,90.8,37.0,43.4,,,91.0,98.9
,13121001202,Fulton County,Georgia,2022,62.0,54,70,49.0,30.0,68,22.0,-22.4,38.0,6.8,59,5.4,64.0,76.4,57.0,91.9,91.0,76.2,74.0,67,82.0,38.0,-31.7,91.0,,71.0,24.1,50.0,5.2,99.0,100.0,98.0,39.4,62.0,64.0,60.0,55.0,10.0,74.0,,46.0,87.9,62.0,39.4,,,71.0,97.1
,13121001202,Fulton County,Georgia,2023,58.0,50,66,46.0,28.0,65,20.0,-47.3,35.0,14.3,59,5.4,61.0,75.0,55.0,92.5,86.0,73.1,72.0,64,80.0,90.0,63.1,63.0,,40.0,-41.7,43.0,3.4,99.0,100.0,97.0,38.8,55.0,58.0,52.0,63.0,15.6,53.0,,42.0,86.5,65.0,39.1,,,50.0,95.1
,13121001202,Fulton County,Georgia,2024,55.0,44,66,46.0,28.0,65,20.0,-47.3,35.0,14.3,59,5.4,61.0,75.0,55.0,92.5,86.0,73.1,65.0,48,82.0,41.0,-14.5,64.0,,40.0,-41.7,47.0,3.4,99.0,100.0,99.0,8.4,54.0,57.0,52.0,63.0,15.6,51.0,,42.0,86.5,65.0,39.1,,,50.0,95.1
,13121000500,Fulton County,Georgia,2020,64.0,66,63,70.0,69.0,70,48.0,-0.4,90.0,79.7,70,7.9,64.0,76.1,50.0,84.8,96.0,80.5,64.0,54,75.0,60.0,4.9,53.0,,49.0,-3.3,31.0,2.5,97.0,98.0,96.0,36.4,60.0,76.0,43.0,70.0,14.2,81.0,,41.0,84.7,5.0,54.0,80.0,39.4,45.0,93.6
,13121000500,Fulton County,Georgia,2021,58.0,54,61,48.0,24.0,71,24.0,-22.1,,,70,7.9,39.0,70.4,83.0,95.4,92.0,77.0,74.0,79,69.0,95.0,33.9,76.0,,66.0,7.2,17.0,2.5,94.0,96.0,97.0,37.3,52.0,60.0,44.0,96.0,41.6,25.0,,53.0,89.6,1.0,62.0,,,77.0,97.6
,13121000500,Fulton County,Georgia,2022,55.0,56,54,44.0,24.0,63,24.0,-36.8,,,70,7.9,7.0,56.2,83.0,96.2,91.0,76.7,71.0,71,71.0,78.0,-8.2,67.0,,69.0,21.2,20.0,2.7,97.0,98.0,97.0,38.6,52.0,74.0,29.0,96.0,46.2,53.0,,64.0,91.9,1.0,61.1,,,22.0,90.3
,13121000500,Fulton County,Georgia,2023,54.0,52,55,48.0,32.0,65,26.0,-50.6,38.0,-3.9,70,7.9,10.0,57.3,84.0,96.8,95.0,81.4,62.0,52,73.0,56.0,20.4,66.0,,35.0,-56.9,26.0,2.4,97.0,98.0,97.0,37.9,49.0,72.0,26.0,97.0,59.8,46.0,,56.0,90.2,2.0,58.5,,,20.0,89.9
,13121000500,Fulton County,Georgia,2024,54.0,55,54,48.0,32.0,65,26.0,-50.6,38.0,-3.9,70,7.9,10.0,57.3,84.0,96.8,95.0,81.4,62.0,53,72.0,67.0,-5.4,58.0,,35.0,-56.9,21.0,2.0,97.0,98.0,99.0,7.0,53.0,80.0,26.0,97.0,59.8,62.0,,56.0,90.2,2.0,58.5,,,20.0,89.9
,13089022402,DeKalb County,Georgia,2020,34.0,35,32,43.0,36.0,50,67.0,39.8,5.0,-54.2,55,4.8,21.0,64.7,29.0,77.5,96.0,81.0,24.0,22,26.0,29.0,-19.1,29.0,,9.0,-33.3,2.0,0.9,32.0,41.0,44.0,19.3,34.0,48.0,19.0,55.0,22.3,41.0,,0.0,16.1,1.0,59.9,1.0,0.0,74.0,96.6
,13089022402,DeKalb County,Georgia,2021,42.0,48,35,40.0,36.0,44,61.0,11.5,11.0,-23.8,55,4.8,12.0,60.6,26.0,82.3,83.0,70.7,54.0,69,39.0,82.0,16.7,72.0,,53.0,17.9,,,34.0,43.0,44.0,19.3,30.0,38.0,21.0,12.0,4.2,64.0,,0.0,20.0,7.0,52.9,,,56.0,95.6
,13089022402,DeKalb County,Georgia,2022,30.0,31,29,27.0,12.0,42,10.0,-17.4,13.0,-11.7,55,4.8,12.0,59.7,23.0,83.3,76.0,67.1,38.0,49,27.0,73.0,-8.3,24.0,,50.0,27.3,7.0,1.6,31.0,39.0,42.0,19.4,24.0,32.0,17.0,9.0,2.3,55.0,,0.0,22.2,10.0,50.9,,,42.0,94.0
,13089022402,DeKalb County,Georgia,2023,36.0,37,35,32.0,18.0,45,8.0,-40.4,27.0,33.1,55,4.8,5.0,53.6,35.0,88.6,84.0,72.1,44.0,52,35.0,46.0,14.8,86.0,,24.0,-24.1,,,31.0,39.0,39.0,18.5,32.0,40.0,25.0,27.0,13.2,54.0,,0.0,26.0,20.0,47.6,,,54.0,95.5
,13089022402,DeKalb County,Georgia,2024,36.0,39,33,32.0,18.0,45,8.0,-40.4,27.0,33.1,55,4.8,5.0,53.6,35.0,88.6,84.0,72.1,40.0,53,28.0,54.0,-7.9,81.0,,24.0,-24.1,2.0,0.8,31.0,39.0,52.0,1.3,36.0,47.0,25.0,27.0,13.2,67.0,,0.0,26.0,20.0,47.6,,,54.0,95.5
,13121006802,Fulton County,Georgia,2020,37.0,52,22,57.0,66.0,48,64.0,12.4,68.0,382.9,28,1.9,100.0,100.0,1.0,45.9,62.0,60.8,22.0,42,1.0,0.0,-50.0,59.0,,66.0,100.0,,,0.0,0.0,2.0,3.7,34.0,49.0,18.0,67.0,95.6,31.0,,1.0,20.6,0.0,67.0,57.0,27.9,14.0,87.3
,13121006802,Fulton County,Georgia,2021,34.0,50,19,50.0,53.0,46,53.0,5.3,,,28,1.9,100.0,94.7,20.0,79.7,36.0,50.0,18.0,32,4.0,65.0,50.0,6.0,,24.0,0.0,,,6.0,7.0,2.0,3.9,36.0,66.0,6.0,67.0,81.7,66.0,,0.0,21.5,1.0,63.2,0.0,2.9,25.0,91.1
,13121006802,Fulton County,Georgia,2022,34.0,38,30,32.0,24.0,39,24.0,-4.8,,,28,1.9,83.0,81.8,14.0,78.8,32.0,49.1,30.0,24,37.0,0.0,-66.7,4.0,,67.0,250.0,100.0,100.0,9.0,12.0,2.0,4.3,40.0,66.0,15.0,65.0,46.9,67.0,,,,0.0,74.9,18.0,14.3,26.0,91.4
,13121006802,Fulton County,Georgia,2023,26.0,38,15,29.0,40.0,18,12.0,-18.1,67.0,400.1,28,1.9,,,23.0,85.0,4.0,27.6,23.0,40,6.0,67.0,300.0,41.0,,13.0,-28.6,,,9.0,12.0,2.0,4.5,27.0,34.0,20.0,67.0,139.0,1.0,,0.0,9.1,0.0,74.4,31.0,20.1,48.0,94.8
,13121006802,Fulton County,Georgia,2024,24.0,31,16,29.0,40.0,18,12.0,-18.1,67.0,400.1,28,1.9,,,23.0,85.0,4.0,27.6,10.0,9,11.0,0.0,-58.8,13.0,,13.0,-28.6,,,9.0,12.0,13.0,0.4,32.0,44.0,20.0,67.0,139.0,21.0,,0.0,9.1,0.0,74.4,31.0,20.1,48.0,94.8
,13121007100,Fulton County,Georgia,2020,36.0,49,22,50.0,70.0,29,68.0,23.1,72.0,262.2,38,2.8,61.0,75.2,3.0,52.7,15.0,39.4,24.0,43,6.0,64.0,33.3,61.0,,3.0,-35.7,,,4.0,5.0,9.0,10.6,32.0,33.0,30.0,8.0,-18.0,58.0,,22.0,75.0,24.0,46.3,69.0,33.0,6.0,83.8
,13121007100,Fulton County,Georgia,2021,33.0,39,27,49.0,61.0,37,68.0,22.8,54.0,50.7,38,2.8,64.0,76.7,5.0,66.3,40.0,51.5,30.0,45,15.0,57.0,16.7,11.0,,67.0,100.0,32.0,3.6,2.0,2.0,12.0,11.9,20.0,10.0,29.0,9.0,-14.7,10.0,,16.0,73.2,40.0,42.9,54.0,29.2,7.0,84.5
,13121007100,Fulton County,Georgia,2022,27.0,27,27,38.0,40.0,37,68.0,24.6,11.0,-26.2,38,2.8,66.0,76.9,10.0,76.0,35.0,50.4,26.0,34,19.0,30.0,-17.9,4.0,,68.0,138.9,42.0,4.3,1.0,1.0,15.0,13.4,15.0,6.0,24.0,9.0,-13.5,4.0,,9.0,66.8,28.0,45.4,49.0,26.8,8.0,84.8
,13121007100,Fulton County,Georgia,2023,29.0,29,29,36.0,38.0,33,55.0,6.8,22.0,22.2,38,2.8,24.0,64.5,10.0,78.3,61.0,60.9,28.0,37,19.0,39.0,30.4,56.0,,16.0,-27.9,41.0,3.3,1.0,1.0,14.0,12.7,24.0,12.0,35.0,19.0,4.5,6.0,,8.0,65.1,40.0,43.2,84.0,48.9,7.0,83.7
,13121007100,Fulton County,Georgia,2024,32.0,41,23,36.0,38.0,33,55.0,6.8,22.0,22.2,38,2.8,24.0,64.5,10.0,78.3,61.0,60.9,22.0,43,2.0,60.0,6.7,52.0,,16.0,-27.9,,,1.0,1.0,4.0,0.2,38.0,41.0,35.0,19.0,4.5,63.0,,8.0,65.1,40.0,43.2,84.0,48.9,7.0,83.7
,13089023802,DeKalb County,Georgia,2020,54.0,65,43,56.0,62.0,50,66.0,7.5,57.0,55.7,82,11.9,49.0,72.6,13.0,68.1,58.0,58.9,60.0,66,54.0,51.0,8.1,72.0,,74.0,49.1,94.0,9.0,15.0,20.0,54.0,21.5,46.0,68.0,25.0,68.0,34.0,69.0,,5.0,55.5,24.0,46.2,70.0,33.8,2.0,78.0
,13089023802,DeKalb County,Georgia,2021,50.0,49,51,58.0,53.0,62,38.0,-2.3,68.0,114.4,82,11.9,83.0,81.9,16.0,77.7,67.0,62.6,48.0,44,53.0,77.0,26.9,23.0,,32.0,-3.8,69.0,7.1,27.0,35.0,62.0,23.0,44.0,50.0,37.0,68.0,37.2,33.0,,8.0,63.8,38.0,43.3,85.0,47.8,16.0,88.7
,13089023802,DeKalb County,Georgia,2022,58.0,62,54,56.0,48.0,65,27.0,-7.9,69.0,151.1,82,11.9,86.0,82.6,24.0,83.9,68.0,63.4,60.0,56,64.0,30.0,-24.7,66.0,,72.0,65.8,89.0,12.5,41.0,50.0,62.0,23.5,57.0,82.0,32.0,69.0,43.9,96.0,,10.0,67.1,52.0,41.1,54.0,29.3,11.0,86.7
,13089023802,DeKalb County,Georgia,2023,48.0,42,55,53.0,44.0,62,22.0,-19.4,67.0,141.7,82,11.9,70.0,77.5,24.0,85.6,71.0,65.2,46.0,30,62.0,43.0,23.4,24.0,,23.0,-34.1,82.0,7.6,41.0,50.0,64.0,23.7,46.0,52.0,41.0,71.0,62.9,32.0,,14.0,72.3,48.0,41.8,94.0,66.2,8.0,84.8
,13089023802,DeKalb County,Georgia,2024,56.0,54,57,53.0,44.0,62,22.0,-19.4,67.0,141.7,82,11.9,70.0,77.5,24.0,85.6,71.0,65.2,57.0,46,68.0,63.0,-1.3,53.0,,23.0,-34.1,83.0,7.7,41.0,50.0,80.0,2.4,56.0,72.0,41.0,71.0,62.9,74.0,,14.0,72.3,48.0,41.8,94.0,66.2,8.0,84.8
,13121008202,Fulton County,Georgia,2020,36.0,43,28,34.0,34.0,35,52.0,5.9,16.0,3.2,52,4.4,53.0,73.5,4.0,54.8,31.0,48.4,34.0,41,28.0,45.0,11.1,56.0,,23.0,0.0,48.0,3.3,10.0,13.0,27.0,15.8,37.0,54.0,20.0,24.0,7.3,84.0,,9.0,62.7,50.0,41.6,17.0,12.5,4.0,82.2
,13121008202,Fulton County,Georgia,2021,28.0,35,22,39.0,40.0,38,64.0,12.3,16.0,-1.7,52,4.4,51.0,73.5,13.0,75.5,34.0,49.0,29.0,33,25.0,13.0,-6.7,49.0,,36.0,6.9,32.0,3.6,8.0,11.0,34.0,17.4,18.0,33.0,4.0,5.0,-6.5,61.0,,1.0,41.6,6.0,53.4,,,6.0,83.8
,13121008202,Fulton County,Georgia,2022,37.0,51,23,50.0,64.0,36,65.0,14.5,63.0,110.5,52,4.4,67.0,77.3,13.0,78.3,11.0,37.3,36.0,43,28.0,18.0,-25.0,45.0,,65.0,83.9,46.0,4.8,7.0,9.0,30.0,17.0,26.0,46.0,5.0,5.0,-8.5,86.0,,3.0,52.7,5.0,54.0,,,6.0,83.7
,13121008202,Fulton County,Georgia,2023,30.0,35,25,54.0,62.0,46,59.0,9.2,64.0,147.1,52,4.4,79.0,79.7,25.0,85.7,29.0,48.2,26.0,29,24.0,54.0,47.6,9.0,,24.0,-17.5,40.0,3.2,7.0,9.0,26.0,15.9,10.0,15.0,5.0,5.0,-7.9,25.0,,2.0,45.6,6.0,53.3,,,6.0,82.8
,13121008202,Fulton County,Georgia,2024,30.0,31,30,54.0,62.0,46,59.0,9.2,64.0,147.1,52,4.4,79.0,79.7,25.0,85.7,29.0,48.2,26.0,15,38.0,8.0,-19.4,13.0,,24.0,-17.5,55.0,4.0,7.0,9.0,52.0,1.3,11.0,17.0,5.0,5.0,-7.9,29.0,,2.0,45.6,6.0,53.3,,,6.0,82.8
,13121000700,Fulton County,Georgia,2020,45.0,47,43,58.0,54.0,62,57.0,9.6,52.0,44.5,71,8.1,56.0,74.1,55.0,86.2,68.0,63.0,36.0,35,36.0,63.0,13.1,12.0,,29.0,-11.0,44.0,3.2,1.0,1.0,64.0,23.4,41.0,52.0,30.0,64.0,25.2,40.0,,46.0,86.2,29.0,45.2,21.0,14.6,24.0,90.1
,13121000700,Fulton County,Georgia,2021,48.0,55,41,56.0,57.0,54,64.0,16.5,50.0,44.3,71,8.1,23.0,65.4,52.0,89.7,68.0,62.8,46.0,60,33.0,44.0,2.1,62.0,,73.0,25.9,26.0,3.1,2.0,2.0,70.0,24.9,42.0,48.0,35.0,62.0,26.0,35.0,,68.0,92.7,16.0,48.6,,,21.0,90.4
,13121000700,Fulton County,Georgia,2022,50.0,55,45,57.0,56.0,58,54.0,7.3,57.0,66.3,71,8.1,69.0,77.8,41.0,88.6,50.0,56.3,38.0,37,40.0,24.0,-34.0,25.0,,61.0,24.5,45.0,4.7,2.0,2.0,73.0,26.1,54.0,72.0,36.0,59.0,24.9,86.0,,50.0,88.8,48.0,41.6,,,10.0,86.2
,13121000700,Fulton County,Georgia,2023,40.0,41,39,48.0,45.0,52,45.0,3.4,,,71,8.1,34.0,67.6,44.0,90.6,61.0,60.8,36.0,39,34.0,48.0,25.0,30.0,,39.0,-21.6,28.0,2.5,2.0,2.0,72.0,25.4,36.0,40.0,32.0,43.0,18.2,37.0,,57.0,90.5,28.0,45.6,,,10.0,86.1
,13121000700,Fulton County,Georgia,2024,46.0,48,43,48.0,45.0,52,45.0,3.4,,,71,8.1,34.0,67.6,44.0,90.6,61.0,60.8,42.0,41,44.0,35.0,-11.2,48.0,,39.0,-21.6,58.0,4.2,2.0,2.0,71.0,2.0,45.0,58.0,32.0,43.0,18.2,73.0,,57.0,90.5,28.0,45.6,,,10.0,86.1
,13121009603,Fulton County,Georgia,2020,68.0,75,61,68.0,79.0,57,74.0,9.8,84.0,73.1,42,3.2,50.0,72.7,49.0,84.6,86.0,72.3,70.0,62,78.0,80.0,15.1,50.0,,55.0,0.2,43.0,3.1,98.0,99.0,94.0,34.7,67.0,85.0,49.0,95.0,33.1,75.0,,62.0,90.5,3.0,55.7,95.0,57.0,35.0,92.2
,13121009603,Fulton County,Georgia,2021,58.0,61,55,46.0,42.0,51,29.0,-8.1,56.0,20.9,42,3.2,27.0,66.8,62.0,91.7,74.0,65.9,82.0,77,86.0,62.0,3.6,81.0,,88.0,31.4,66.0,6.6,98.0,98.0,95.0,34.9,46.0,64.0,29.0,59.0,11.3,70.0,,34.0,83.6,5.0,54.3,,,49.0,94.8
,13121009603,Fulton County,Georgia,2022,49.0,47,51,37.0,32.0,42,24.0,-26.0,39.0,-0.8,42,3.2,13.0,60.6,67.0,93.5,46.0,54.6,74.0,68,79.0,94.0,24.2,56.0,,55.0,8.5,43.0,4.5,98.0,98.0,95.0,36.2,36.0,42.0,31.0,35.0,-4.2,49.0,,44.0,87.2,5.0,54.7,,,43.0,94.1
,13121009603,Fulton County,Georgia,2023,46.0,40,51,36.0,28.0,44,24.0,-42.1,31.0,-20.0,42,3.2,35.0,68.1,52.0,92.0,46.0,55.3,62.0,41,83.0,38.0,-18.0,50.0,,36.0,-55.0,54.0,4.2,98.0,98.0,97.0,37.9,38.0,50.0,27.0,34.0,-6.2,67.0,,41.0,86.1,13.0,49.9,,,28.0,91.8
,13121009603,Fulton County,Georgia,2024,46.0,44,49,36.0,28.0,44,24.0,-42.1,31.0,-20.0,42,3.2,35.0,68.1,52.0,92.0,46.0,55.3,69.0,61,77.0,95.0,23.7,52.0,,36.0,-55.0,35.0,2.7,98.0,98.0,99.0,7.0,34.0,42.0,27.0,34.0,-6.2,49.0,,41.0,86.1,13.0,49.9,,,28.0,91.8
,13121001900,Fulton County,Georgia,2020,48.0,53,44,60.0,58.0,62,41.0,2.9,74.0,204.8,41,3.1,64.0,75.9,48.0,84.2,95.0,79.5,54.0,48,61.0,52.0,0.7,34.0,,59.0,3.2,51.0,3.5,32.0,41.0,100.0,47.3,32.0,54.0,9.0,38.0,8.6,71.0,,1.0,34.9,10.0,50.6,1.0,0.0,24.0,90.1
,13121001900,Fulton County,Georgia,2021,56.0,58,54,49.0,44.0,54,16.0,-7.0,73.0,165.7,41,3.1,,,50.0,89.1,72.0,65.0,75.0,73,77.0,46.0,-3.4,91.0,,83.0,22.8,54.0,5.4,76.0,83.0,100.0,47.7,43.0,56.0,30.0,74.0,29.7,38.0,,31.0,82.2,50.0,41.2,,,9.0,85.4
,13121001900,Fulton County,Georgia,2022,60.0,62,57,49.0,44.0,54,16.0,-8.7,73.0,191.7,41,3.1,,,47.0,90.1,74.0,66.2,72.0,62,83.0,46.0,-25.4,95.0,,45.0,-0.8,68.0,7.2,80.0,85.0,100.0,48.3,56.0,80.0,33.0,80.0,70.2,81.0,,,,55.0,40.6,,,11.0,86.8
,13121001900,Fulton County,Georgia,2023,58.0,60,56,56.0,53.0,59,37.0,-0.2,69.0,131.9,41,3.1,,,62.0,93.6,75.0,67.2,71.0,60,82.0,59.0,22.0,59.0,,63.0,-10.9,67.0,5.3,80.0,85.0,100.0,48.5,47.0,68.0,26.0,81.0,108.5,55.0,,42.0,86.5,,,,,10.0,85.9
,13121001900,Fulton County,Georgia,2024,59.0,63,55,56.0,53.0,59,37.0,-0.2,69.0,131.9,41,3.1,,,62.0,93.6,75.0,67.2,72.0,62,81.0,62.0,-7.0,60.0,,63.0,-10.9,63.0,4.7,80.0,85.0,100.0,11.2,50.0,74.0,26.0,81.0,108.5,66.0,,42.0,86.5,,,,,10.0,85.9
,13121001201,Fulton County,Georgia,2020,58.0,53,64,66.0,62.0,70,76.0,15.3,49.0,20.1,81,11.5,40.0,70.4,65.0,88.9,95.0,79.7,63.0,44,82.0,55.0,7.5,29.0,,48.0,0.7,97.0,10.5,100.0,100.0,49.0,20.4,47.0,54.0,40.0,86.0,23.3,22.0,,48.0,87.0,9.0,51.5,40.0,21.6,64.0,95.7
,13121001201,Fulton County,Georgia,2021,62.0,57,66,50.0,26.0,74,31.0,-5.2,20.0,-78.2,81,11.5,29.0,67.5,92.0,97.3,95.0,80.1,74.0,68,79.0,69.0,11.6,88.0,,47.0,-2.6,86.0,10.4,100.0,100.0,51.0,20.8,61.0,77.0,45.0,83.0,23.1,71.0,,40.0,85.6,22.0,46.7,,,74.0,97.4
,13121001201,Fulton County,Georgia,2022,58.0,60,57,47.0,20.0,74,21.0,-24.2,20.0,-61.3,81,11.5,33.0,68.2,90.0,97.4,91.0,76.6,69.0,80,58.0,88.0,234.4,84.0,,67.0,26.0,14.0,2.2,100.0,100.0,60.0,23.1,60.0,80.0,40.0,83.0,24.6,76.0,,36.0,84.6,22.0,46.8,,,61.0,96.1
,13121001201,Fulton County,Georgia,2023,53.0,42,64,52.0,28.0,76,19.0,-46.3,36.0,19.4,81,11.5,34.0,67.8,96.0,98.8,92.0,77.8,52.0,31,73.0,23.0,-54.8,40.0,,31.0,-50.6,69.0,5.5,100.0,100.0,50.0,20.7,54.0,66.0,43.0,84.0,28.9,47.0,,37.0,85.0,16.0,48.7,,,76.0,97.6
,13121001201,Fulton County,Georgia,2024,56.0,47,64,52.0,28.0,76,19.0,-46.3,36.0,19.4,81,11.5,34.0,67.8,96.0,98.8,92.0,77.8,64.0,56,72.0,88.0,113.1,49.0,,31.0,-50.6,26.0,2.3,100.0,100.0,89.0,3.3,50.0,58.0,43.0,84.0,28.9,32.0,,37.0,85.0,16.0,48.7,,,76.0,97.6
,13121010303,Fulton County,Georgia,2020,65.0,76,54,67.0,84.0,50,87.0,8.0,82.0,58.0,73,8.6,48.0,72.3,57.0,86.8,22.0,44.2,70.0,77,62.0,88.0,26.4,65.0,,78.0,18.2,29.0,2.4,59.0,69.0,99.0,46.0,59.0,68.0,50.0,68.0,18.4,69.0,,58.0,89.7,29.0,45.2,91.0,48.9,21.0,89.5
,13121010303,Fulton County,Georgia,2021,56.0,55,57,47.0,34.0,60,37.0,-16.1,31.0,-43.6,73,8.6,65.0,77.0,82.0,95.3,18.0,41.2,72.0,75,70.0,73.0,9.1,77.0,,75.0,16.6,34.0,3.7,75.0,81.0,100.0,48.6,48.0,56.0,41.0,74.0,23.8,37.0,,48.0,88.3,30.0,44.9,71.0,37.5,16.0,88.9
,13121010303,Fulton County,Georgia,2022,55.0,51,59,46.0,31.0,60,33.0,-42.3,29.0,-55.2,73,8.6,78.0,80.1,75.0,94.9,14.0,39.3,67.0,63,71.0,47.0,-22.8,54.0,,88.0,53.4,42.0,4.4,71.0,79.0,100.0,49.6,53.0,59.0,47.0,75.0,26.6,43.0,,46.0,87.9,30.0,44.9,86.0,49.8,25.0,91.0
